id	电影名	内容简介	主演	导演	编剧	评分	预告片URL
26828215	人在驴途	张绍斌（黄成麟 饰）在结束了军旅生涯之后退伍回到家乡，回家之前，他受父亲所托，买了一头驴一起带回去。然而，在路上，张绍斌邂逅了名为丘梓馨（李若嘉 配音）的女孩，丘梓馨在误打误撞之中得到了人贩子的账本，随后便失去了记忆，无法将这个楚楚可怜的女孩弃之不顾，无奈之下，张绍斌只得先放下手中的事情，帮这个女孩寻找记忆。 人贩子丢失了重要的账本怎会善罢甘休，他一路跟踪着张绍斌和丘梓馨两人，伺机而动。刘鸣（候凯文 饰）的父亲是公安局局长，他却被父亲以锻炼的名义发配到了县级公安局工作。账本让刘鸣误会了张绍斌和丘梓馨是人贩。©豆瓣	邵峰,张亚光,黄成麟	杨琳	张亚光	3.6	 
26831711	熊出没·奇幻空间	《熊出没·奇幻空间》则继续围绕“森林”做题目，讲述熊大、熊二和光头强与金鹿角守护者——鹿族女孩协力保护金鹿角，击垮反派，最终让森林复苏的故事。	尚雯婕,鲍春来,孙建弘	林永长	崔铁志	6.4	http://vt1.doubanio.com/202003221553/66317050c80552376917707463413956/view/movie/M/302110519.mp4
26842695	日夜男女	一对从外地来到北京打拼的陌生男女由于被骗不得已合租一间地下室，并同睡一张床引发的一段啼笑皆非的故事，与其他合租不同的是两人分时段合租，男孩晚上住，女孩白天住。那么两人如何被骗，又是怎样住在一起，女孩晚上又在做什么？而当这张床又被笨贼盯上，几人围绕这张床又会发生怎样出人意料的故事呢？很快我们就能得到答案。 该剧针对性强，受众度广，笑点密集，情节曲折幽默，搞笑而不搞怪，通俗而不低俗。	杨冬麒,张梦戈,大兵	姚庆涛	尹琪	6.6	 
26843165	陈真新传	一段“跨越时空”的情爱纠葛；一场“正邪之间”的生死较量；一个武学尊者“牺牲自我，扬威民族魂”的悲壮故事。 民国时期，陈真为师霍元甲报仇，被日本人抓去做冰冻实验。突然山崩地裂，实验基地封住了所有人的出路，100年后，基地里的人纷纷苏醒过来，在当今社会展开了一场血雨腥风的亡命厮杀…… 现代都市女孩苏枕，被信赖的网友张翰欺骗，在逃亡的过程中，遇到了同样被日本人夺命追杀的陈真，命运多舛的遭遇把两人紧紧拉扯在一起……日本基地头目中川山雄凶残恶毒，他为了在有限的时间里夺回陈真身上可以延续生命的“生命二号”药丸，不惜杀死自己的弟弟中川横二。手下上野林木更是丧心病狂，为了活下去，把罪恶的魔爪伸向了现今的苏枕和赵铁等中国人。 一场场拳拳到肉的血腥屠杀，一幕幕悲惨凄离的爱情故事，苏枕和赵铁等中国人能否脱离日本人的追杀？“国家兴亡，我的责任”，精武英雄陈真的命运又将如何？影片《陈真新传》以独特的创意和巧妙的构思，加上陈天星独一无二的截拳道综合格斗术和犀利实战的功夫元素，将给观众呈现一个全新感人的人性化“陈真盛宴”。	陈天星,赵惠,张德高	陈天星	陈天星	2.4	 
26850326	欢乐喜剧人	岳云鹏、艾伦、潘斌龙、张小斐、张泰维等一班国内最顶尖的喜剧人排练新春特别节目，因为争当主角导致排练失败。郭德纲老师为了新春特别版的《欢乐喜剧人》能顺利录制，带他们到澳门，一起封闭排练。可岳云鹏等人却各自为政的狂欢，晚饭时分，因为两个美女的出现导致郭德纲人间蒸发！众人在找郭德纲的时候，更恐怖的事情陆续发生，团队中的成员一个接一个的被抓！而抓人的人竟是郭德纲！到底是对头人从中作梗，还是发生了灵异现象？这帮认真搞笑的谐星又要如何应付即将到来的大事件？	郭德纲,岳云鹏,罗温·艾金森	黎继强	黎继强	2.6	http://vt1.doubanio.com/202003221548/02d968e42efd877d8c20c9a231e5f315/view/movie/M/302140169.mp4
26850330	欲念游戏	《欲念游戏》讲述在2020年，一代叱咤智能科技领域的风云人物郭实（郭涛饰），在经历丧女之痛后决定远离尘嚣，终日与智能机器人相伴。但一次意外的发生，郭实莫名沦为“杀人逃犯”，并一步步落入对方所设的陷阱中。为证清白，郭实重拾“化蝶系统”，与爱徒飞凡（姜潮饰）和机械发烧友萌萌（张子枫饰）联手追查真凶。在探寻真相的过程中，郭实发现妻子宁雪（梅婷饰）和好兄弟老查（范伟饰）与此事有着千丝万缕的联系，但逐渐被视觉致幻的他开始难辨真假虚实，一场有关科技的烧脑战役呼之欲开。	郭涛,张子枫,姜潮	郭涛	束焕	2.9	http://vt1.doubanio.com/202003221606/9258325a87140cd495a35d05c7b113c6/view/movie/M/302450362.mp4
26856350	捡个将军做男友	电影讲述了一个秦朝将军被秦始皇派出寻找拥有三颗痣的“私生公主”，为了保证“公主”的贞洁 ，临行前将其阉割成太监。将军穿越到现代，解救了正遭到老司机强暴的医学院校花小雅，小雅对其一见钟情，又因为太监身份都无比尴尬，于是两人一起想恢复“根子”，却发现，所有的一切都是一场早已布局的阴谋.........	杨茜雯,吴枫林,侯珊珊	李华旺	旺十年	2.3	 
26857654	转型团伙	过气影帝宇哥（吴镇宇饰）与当红童星费曼（费曼饰）因一场拍摄意外而陷入黑帮纷争的故事。失忆的宇哥意外“入戏”，以为自己就是真正的社团大哥，为了赚钱照顾儿子决定重出江湖，殊不知时代已经改变，引发一连串令人啼笑皆非的乌龙事件，更上演了险象环生的黑帮纷争…… 	吴镇宇,乔杉,文松	吴镇宇	蔡悦	3.4	http://vt1.doubanio.com/202003221607/70995aa1c504f3e58655f5b60bb74875/view/movie/M/302450867.mp4
26857684	盗墓迷情之千年王妃	被海昏刘贺强抢的美貌绝冠县令之女李静香，新婚之夜吞下私定终身叶孤航赠与的凤鸣石，变成厄难之体的她意外让刘贺之子惨死，被活埋千年之后被盗墓者们意外放出……	程媛媛,陈锦昀,王萧寒	秦教授	秦教授、王子翔	3.0	 
26857793	原諒他77次	Eva（蔡卓妍 饰） 与Adam（周柏豪 饰）拍拖十年多，却因一件小事突然分手。莫名被分手的Adam酒后与学生Mandy（ 卫诗雅 饰）发生了关系。可随后Mandy却在Adam家中意外发现了一本Eva所写的77次心碎记录，记事簿里Eva一次次的被伤害纪录历历在目⋯Adam愧疚不已，鼓起勇气在众目睽睽之前向Eva道歉。岂料，Eva却在Adam家中发现了Mandy的物品⋯到底她可否原谅Adam第78次呢？	蔡卓妍,周柏豪 ,卫诗雅	邱礼涛	李敏	6.5	http://vt1.doubanio.com/202003221543/6c496f1e154524e1efc55065c1d01897/view/movie/M/302180161.mp4
26860031	不可抗力爱上你	经过了一番波折，谢炎（孟瑞 饰）和舒念（王博文 饰）总算化解了误会，重修旧好，然而，谢炎很明确的感受到，舒念对自己的态度改变了，曾经的亲密无间再也不在，取而代之的是遮遮掩掩的欲言又止。一次偶然之中，舒念和名为柯洛（周骏超 饰）的男子相遇了，和舒念一样，柯洛也是在孤儿院长大的，相似的经历很快拉近了两人之间的距离。 然而，在舒念的心里，他只将柯洛当成是一个需要心疼和照顾的小弟弟，但柯洛想向舒念索取的，却是比这要多得多。终于，柯洛向舒念表白了，惊惶无措的舒念再度选择了逃避。与此同时，对现状忍无可忍的谢炎找到了舒念，坦白了自己的感情。©豆瓣	孟瑞,王博文,厉娜	孙承志	蓝淋	6.8	 
26861685	红海行动	中东国家伊维亚共和国发生政变，武装冲突不断升级。刚刚在索马里执行完解救人质任务的海军护卫舰临沂号，受命前往伊维亚执行撤侨任务。舰长高云（张涵予 饰）派出杨锐（张译 饰）率领的蛟龙突击队登陆战区，护送华侨安全撤离。谁知恐怖组织扎卡却将撤侨部队逼入交火区，一场激烈的战斗在所难免。与此同时，法籍华人记者夏楠（海清 饰）正在伊维亚追查威廉·柏森博士贩卖核原料的事实，而扎卡则突袭柏森博士所在的公司，意图抢走核原料。混战中，一名隶属柏森博士公司的中国员工成为人质。为了解救该人质，八名蛟龙队员必须潜入有150名恐怖分子的聚集点，他们用自己的信念和鲜血铸成中国军人顽强不屈的丰碑！ 本片根据也门撤侨事件改编。©豆瓣	张译,黄景瑜,海清	林超贤	冯骥	8.3	http://vt1.doubanio.com/202003221529/5e21d6cea6d71da4fc614aa713355e16/view/movie/M/302260016.mp4
26862259	乘风破浪	赛车手阿浪（邓超 饰）一直对父亲（彭于晏 饰）反对自己的赛车事业耿耿于怀，在向父亲证明自己的过程中，阿浪却意外卷入了一场奇妙的冒险。他在这段经历中结识了一群兄弟好友，一同闯过许多奇幻的经历，也对自己的身世有了更多的了解。	邓超,彭于晏,赵丽颖	韩寒	韩寒	6.8	http://vt1.doubanio.com/202003221531/40067e17dc66454c6566cfd5bfbebf5c/view/movie/M/302100472.mp4
26862829	芳华	故事发生在上世纪七十年代，寄人篱下的少女何小萍（苗苗 饰）经过重重试炼终于加入了梦寐以求的文工团，哪知道这里和她曾经待过的那些地方并无不同，她依然得忍受遭人唾弃和欺侮的生活。唯一给过她温暖的，是刘峰（黄轩 饰），不仅仅是对何小萍，被称为“活雷锋”的刘峰把自己的爱情和温暖无私的奉献给每一个人。 实际上，刘峰一直爱慕着美丽活泼的林丁丁（杨采钰 饰），当他选择将这份感情勇敢的表达出来时，却让自己的人生走向了完全不同的方向。战争开始了，刘峰、何小萍和萧穗子前赴后继的走上了前线，在枪弹和炮火之中，每一个人都在用生命和热血绽放着属于他们的芳华。©豆瓣	黄轩,苗苗,钟楚曦	冯小刚	严歌苓	7.6	http://vt1.doubanio.com/202003221530/892b18759751c20b14619b1b795aaa41/view/movie/M/302210510.mp4
26864182	一纸婚约	叶子（刘熙阳 饰）为了买房和男朋友（张一山 饰）结婚，不惜与大学教授王枫（张辉 饰）假结婚，看似一切进展顺利的时候，却遭遇男友移情别恋，这令叶子万念俱灰，只能靠酒精来麻痹自己，与此同时，王枫因为一场意外成为了植物人，而此时婚约还未解除，面对瘫痪在 床的“半路夫妻”年轻迷茫的叶子将何去何从？	刘熙阳,张辉,张一山	张辉	李祉萤	2.8	http://vt1.doubanio.com/202003221603/8f53ab2a773ef49a3ff19e501a8011b1/view/movie/M/302320165.mp4
26865327	当我成为你	苏乔乔（张雪迎 饰）是一个非常平凡的女大学生，过着一成不变的生活，扔到人堆里就没有人能够在认出她来。而林叶（许梦圆 饰）则和苏乔乔恰恰相反，她是校园里“女神”级别的存在，所到之处没有人不投来羡慕的眼光。就是这样两个大相径庭的人，某一天醒来之后，苏乔乔震惊的发现自己竟然和林叶互换了身份。 刚开始，苏乔乔并不能接受受人瞩目的生活，但随着时间的推移，她渐渐习惯了四处抛头露面赢取赞扬，更和校草陈晨碰撞出了一段罗曼蒂克的情缘。就在苏乔乔沉浸在幸福和虚荣之中时，她并不知道自己早已经落入了林叶一手设计的圈套之中。©豆瓣	边嘉威,张雪迎,许梦圆	边嘉威	边嘉威	3.7	 
26865690	恐怖理发店	位于深山小镇的理发店发生的一系列灵异奇闻，殷果儿、任青安、姜星丘等人陷入危难绝境中无法脱身，和理发店有关联的人物接连被惨绝杀害，血腥残暴引来人心惶惶，而抽丝剥茧之后的真相更加令人心惊胆战。	殷果儿,任青安,姜星丘	陆诗雷	纪然	2.3	http://vt1.doubanio.com/202003221629/28cfd24da6125fed3bc3d7941ba8f6b9/view/movie/M/302060905.mp4
26868408	黄金花	黄金花(毛舜筠 饰)与老公(吕良伟 饰) 合力照顾患有自闭症的儿子(凌文龙 饰) 20 年，辛苦而重复的生活让丈夫背离了本以摇摇欲坠的家庭。面对残破狼藉的生活，黄金花产生了不计后果报复一切的想法，天真单纯的儿子成为她布局的关键点。然而儿子并非对母亲的所作所为没有感知，他沉默的以自己的方式挽回步入歧途母亲……面对儿子深沉温暖的爱，黄金花恍然大悟，但等待她的是光明灿烂的未来又或是无边痛楚的地狱？	毛舜筠,凌文龙,吕良伟	陈大利	陈大利	6.6	http://vt1.doubanio.com/202003221607/d98128274a16638bb22ff2e188cc3ced/view/movie/M/302290718.mp4
26873029	时空偷渡少女	故事发生在一个人类可以在时空中任意穿梭的未来时代，虽然科技进步了，但是彼时，人和人之间的关系早已经变得非常淡漠，安琪77（王安琪 饰）是一位生活在未来世界的少女，因为无法忍受寂寞而决定穿越时空回到人情味浓厚的过去。安琪把至关重要的时空护照藏在了一支铅笔里，谁知道，在误打误撞之中，这只铅笔丢失了，一下子，安琪成为了违法的时空偷渡客。 为了惩罚安琪，时空管理局将她困在了6月8号这一天，无论时间如何流逝，安琪永远都只能重复的生活在这一天内。在这一天里，安琪认识了名为苏小明（王晨 饰）的男孩，两人之间展开了一段战胜了时间的恋情。©豆瓣	王安琪,王辰硕,高寒	吴琴	吴琴	3.9	http://vt1.doubanio.com/202003221629/d88e27758206bdddea5e6bf3ca8fed7b/view/movie/M/302250782.mp4
26873097	逃离现场	不断掉粉儿的人气女主播“可可”独自一人走进一间荒废已久的传闻中的话剧院进行手机直播探秘之行。不慎在黑暗中滚下楼梯至昏迷。剧院仅存的管理员“翠英”将她带入自己的房间，从此可可便与外界失去了联系。 “可可”的室友兼同学“姗姗”在校园里四处寻找、打听可可的下落，并在可可的直播间号召粉丝们发起人肉搜索去寻找可可并不惜代价惊动“国民老公”一起搜寻，与此同时一系列匪夷所思的事件悄然发生… 心力交瘁之时，一个偶然的机会姗姗在自己的直播间得到粉丝提供的线索，她立即叫上男友晓峰按照粉丝提供的线索开始寻找。一系列心惊胆颤之后他们找到了黯然的可可并准备一起逃离时，被翠英发现陷入追杀中…	郑佩佩,马丹阳,付佳雯	李嘉华	李嘉华	2.6	http://vt1.doubanio.com/202003230041/7761806acd100f7d0a4536f1d37a886d/view/movie/M/302240842.mp4
